uniqueID,StudyID_IDALL,Authors,Year,Title,Citation,Unit of analysis,Data type,data.collection,Setting Type,Time period,Time scale (years),Total treatments (including controls),Number of intercrop or rotation treatments including grain legumes (not sole legumes),Number of nonintercrop or non rotation treatments not including grain legumes (including sole-cropping controls),Total number of replicates per treatment,Number of study regions/sites,time.simpl,replicates.simp,Are the authors studying/identifying legume introduction intensification as the main source of ES change?,Are the authors studying/identifying legume introduction as the main source of wellbeing change?,What other drivers are identified as key to ES or well-being change?,Case_countries,Regional_groupings,Regional_groupings_ID,"Subnational 
 case area (specify province/region)",Continent,WorldBank National Income Group,Latitude_Decimal_Degrees_N,Longitude (Decimal Degrees) E,Is intensification defined?,Authors' intensification definition,Study design,Intensification actors,Actors.categories,Type of land use intensification described,Simplified cropping system,Intensification type: Crop Change/Addition,Intensification type: Increased Rows/Strip width,Intensification type: Increased rotations,Spatial arrangement of intercropping,Other agro-ecological innovations,Recoded other agro-ecological innovations - Primary ,Recoded other agro-ecological innovations - Secondary,Food system classification ,Non-legume main crop,Legume_category,Grain legume product: Chickpea,Grain legume product: Cowpea,Grain legume product: Groundnut,Grain legume product: Lentil,Grain legume product: Mung bean,Grain legume product: Pigeonpea,Grain legume product: Faba Bean,Grain legume product: Common Bean,Grain legume product: Soybean,Grain legume product: Pea,Grain legume product: Grain legumes (unspecified/other),Other products not target of intensification,"Mineral Fertiliser
 N–P2O5–K2O kgha?1",Synthetic fertiliser category,Water source,Prov_services_average_percent_transf,Prov_services_average,Yield,Freshwater,Fuelwood,Fiber,Biochemicals,Genetic_resources,Econ_wellbeing_average_percent_transf,Econ_wellbeing_average,Profit,Financial_security,Physical_capital,Savings_labour_cost,Combined ecological-social outcome,Is the intensification (according to authors) causing changes in demand/ preferences for certain ES?,"If intensification is leading to changed demands, specify whose demand and which ES",IF Yes to changed demands: Are the changes disaggregated by different groups?,"If disaggregated by different groups, specify categorization (e.g. rich/poor, men/women, land-owners/labourers, other)","If disaggregated by groups, specify for which ES/ wellbeing aspects the results are disaggregated","If disaggregated by groups, specify the reported difference","Trade-offs mentioned between 1) different ES, 2) different wellbeing aspects, or 3) ES and wellbeing",General factors enabling adoption,General factors constraining adoption,Factors identified as enabling ecosystem services,Factors identified as constraining ecosystem services,Factors identified as enabling well being,Factors identified as constraining well being,Notes,Documentation of methods of data extraction,Secondary reference,Study spatial design (do they have enough replicates?),Study temporal design (do they collect data over multiple points in time?),Confounding variables (Were baseline characteristics of the intervention comparable with the control or were potential confounders at baseline approximately adjusted for in analysis?),Reporting,Risk of bias,Tools for assessment (Were valid and reliable tools used to assess  outcomes?),Sum.Quality
257,489,"Rajput R.L., Kushwaha B.B.",2021,Yield analysis of chickpea (Cicer arietinum) with mustard (brassaca juncea) intercropping system as influenced by weed management practices,"Rajput, R. L., & Kushwaha, B. B. (2020). Yield Analysis of Chickpea (Cicer arietinum) with Mustard (Brassaca juncea) Intercropping System as Influenced by Weed Management Practices. Legume Research - an International Journal, 44(Of), 94-97. doi:10.18805/lr-3842",Plot,Quantitative,Experiment (research station),E/M,2011-2013,3,3,1,2,3,1, 2-4, 3-4,No (also including weed management practices),No (also including weed management practices),Multicropping identified as beneficial to weed control,India,South Asia,2,College of Agriculture Farm Gwalior (Madhya Pradesh),Asia,LMIC,26.283565,78.189694,No,NA,Experiment (research station),Researcher-led,Researcher-led,Intercropping-Mustard-legume,Intercrop,1,0,0,Row,Weed management practices,Weed/pest management,,Non-Grain / Chickpea,Mustard,Chickpea,1,0,0,0,0,0,0,0,0,0,0,NA,Chickpea (18 kg/ha of nitrogen and 46 kg/ha of P2O5 were applied with equal distribution to both the crops through 100 kg /ha diammonium phosphate as basal application at the time of sowing in rows below the seed) ,Synthetic - below threshold,rainfed,34.70546487,1.347054649,1.347054649,NA,NA,NA,NA,NA,85.36903039,1.853690304,1.853690304,NA,NA,NA,Win-Win,NA,NA,NA,NA,NA,NA,NA,Increased benefit/cost ratio,NA,"The highest value of land use efficiency was achieved under
intercropping system than their respective sole crops stands.
This could be attributed to the increased light interception,
reduced water evaporation that improved conservation of
the soil moisture in intercropping treatment compared to sole
cropping. + Production efficiency calculated on chickpea equivalent yield
basis indicated that highest value of production efficiency
(8.88) was recorded in intercropping system as compared
to sole chickpea and mustard during both the years. This
can be ascribed to better utilization of resources by the
component crops in an intercropping combination
accompanied with discouraged weed population and weed
dry matter due to smothering effect of the crops which might
have provided an advantage in the production of component
crops in totality as compared to sole chickpea and mustard.","Initial slow growth of the crops and adequate soil
moisture provide conducive conditions for profuse growth
of weeds relatively in wide-spaced crops. (not intercropping)","The highest net return (Rs 25618)
obtained under intercropping system over sole chickpea
and mustard treatment might be owing to the highest
chickpea equivalent yields acquired in this treatment.",NA,"Chickpea + mustard intercropping system proved to be the most promising
system which obtained more net returns and benefit: cost
ratio.",Table1. effect of chickpea + mustard yield & net returns,,2,2,2,2,2,2,12
306,560,"Singh A., Tanwar S.P.S., Meghwal P.R., Saxena A., Kumar M.",2018,Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions,"Singh, A., Tanwar, S. P. S., Meghwal, P. R., Saxena, A., & Kumar, M. (2018). Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions. Indian Journal of Agricultural Sciences, 88(4), 573-578.",Plot,Quantitative,Experiment (research station),E/M,2011-2015,4,6,2,4,3,1, 2-4, 3-4,Yes,Yes,"climate change, land degradation, degeneration of biodiversity and over exploitation of natural resources",India,South Asia,2,"Central
 Research Farm, Central Arid Zone Research Institute Jodhpur",Asia,LMIC,26.3,73.066667,No,NA,Experiment (research station),Researcher-led,Researcher-led,Intercropping,Intercrop,1,0,0,Row,Existing farmers' practices; Ber tree rejuvenation,Existing farmers' practices,,Non-Grain / Mungbean,Ber (Jujube fruit tree) (Ziziphus maurtitiajna),Mungbean,0,0,0,0,1,0,0,0,0,0,0,Pearl millet; Senna,0-0-0,No synthetic,rainfed,26.29045,1.2629045,1.2629045,NA,NA,NA,NA,NA,48.1695063,1.481695063,1.481695063,NA,NA,NA,Win-Win,NA,NA,NA,NA,NA,NA,NA,NA,Higher cost of cultivation of legume intercrops compared with castor-only system,"Timely, well-distributed rainfall: ""cropping season of 2013 received timely and well distributed rainfall hence favoured the crop growth and yield.""; Choice of legume and its growth season: ""biological feasibility of green gram with ber is more compatible as cropping duration of green gram is short and completed its cropping season (July to early October) before fruit setting of ber. This supported green gram has less competition for space, moisture, light, pollinating insect and nutrient from the ber compared to pearl millet and senna.""","Interannual rainfall variability - ""The weather over the years varied. During 2012, the onset of monsoon delayed as far as 6th August and hence adversely affected yield of intercrops""; insufficient rainfall: ""During 2014, occurrence and frequency of rainfall was optimum but total amount was insufficient for timely crop sowing""; Tree spacing: ""The total system productivity in 6 m × 12 m spacing was less 50.47% during first year followed by 30.3, 34.6 and 40% during subsequent years, respectively, compared to 6 m × 6 m spacing. Hence the appropriate strategy should be to introduce intercrops at recommended spacing of ber, no matter if sub optimal yields of intercrops are achieved""",,Higher cost of cultivation of legume intercrops compared with castor-only system,,See SuppCalc sheet ; Senna not included as not grown for grain - grown for leaves and laxative properties,,2,2,2,2,2,2,12
151,309,"Kumar M., Kumar R., Rangnamei K.L., Das A., Meena K.L., Rajkhowa D.J.",2019,Crop diversification for enhancing the productivity for food and nutritional security under the Eastern Himalayas,"Kumar, M., Kumar, R., Rangnamei, K. L., Das, A., Meena, K. L., & Rajkhowa, D. J. (2019). Crop diversification for enhancing the productivity for food and nutritional security under the Eastern Himalayas. Indian Journal of Agricultural Sciences, 89(7), 1157-1161.",Field,Quantitative,Experiment (on farm),RC,2013-2015,2,5,1,4,20,5, 2-4,>100 ,Yes,Yes,Poverty,India,South Asia,2,Nagaland (5 villages),Asia,LMIC,26.475,94.8,No,,Experiment (on farm),Farmer-led,Farmer-led,Rotation,Rotation,1,0,0,Rotation,Existing farmers' practices,Existing farmers' practices,,Grain / Pea,Rice,Pea,0,0,0,0,0,0,0,0,0,1,0,"Toria, tomato, cabbage",NA,Unknown,rainfed,489.4736842,5.894736842,5.894736842,NA,NA,NA,NA,NA,523.2226264,6.232226264,11.42862191,NA,NA,1.035830619,Win-Mix,NA,NA,NA,NA,NA,NA,"Yes: ""double cropping required more input, which is responsible for consumption of more energy""",NA,NA,Access to training/knowledge about new cropping practices (extension),NA,Market prices (Increase in system net returns was mainly due to the higher market price of vegetables included in rice–based system compared with rice-fallow),NA,,"Tables: 2: yield, land & H2O use; 3: profit, nutrition, climate; 4: Energy  ",,2,2,2,1,2,2,11
15,784,"Ansari, M. H., Verma, B. K., Ansari, M. A., Mishra, D., Srivastava, A. K., Khan, N., & Saquib, M. (2015, Mar).  [Article]. Indian Journal of Agricultural Sciences, 85(3), 100-104. <Go to ISI>://WOS:000351480400015",2015,"Impact of cropping pattern on growth, yield attributes and system productivity of citronella (Citronella winterianus) - pulses intercropping system in Central India","Ansari, M. H., Verma, B. K., Ansari, M. A., Mishra, D., Srivastava, A. K., Khan, N., & Saquib, M. (2015). Impact of cropping pattern on growth, yield attributes and system productivity of citronella (Citronella winterianus) - pulses intercropping system in Central India. Indian Journal of Agricultural Sciences, 85(3), 100-104. ",Plot,Quantitative,Experiment (research station),E/M,2010-2012,2,5,3,2,4,1, 2-4, 3-4,"Not exclusively (also asessing influence of densities 1:1 ,2:1, 2:2)","Not exclusively (also asessing influence of densities 1:1 ,2:1, 2:2)","Increase in demand of Citronella, Pigeonpea being the second most important pulse crop of India",India,South Asia,2,"Chandra Shekhar Azad University of Agriculture and Technology, Kanpur, UP
",Asia,LMIC,26.490144,80.301111,No,NA,Experiment (research station),Researcher-led,Researcher-led,Intercropping: Citronella-Legume,Intercrop,1,0,0,Row,"also asessing influence of densities 1:1 ,2:1, 2:2",Varied spacing/timing,,Non-Grain / Pigeonpea,Citronella winterianus,Pigeonpea,0,0,0,0,0,1,0,0,0,0,0,0,150-80-40,Synthetic - below threshold,irrigation,-36.61209813,0.633879019,0.633879019,NA,NA,NA,NA,NA,-10.93787537,0.890621246,0.740289678,1.040952814,NA,NA,Mix-Mix,NA,NA,NA,NA,NA,NA,NA,"citronella sole cropping followed by
pigeonpea + citronella intercropping system (2:1) can be
practiced to achieve better high yield as well as profitability
than other cropping system in sandy loam soils of north and
central India.","Sole crops provided higher yields compared to the intercrops. The
citronella sole cropping system gave significantly the highest
citronella equivalent oil yield, net returns and B: C ratio
followed by citronella + pigeonpea (2:1) and citronella +
pigeonpea (2:2) intercropping system than other cropping
systems (Fig 2).",NA,NA,NA,NA,,"Table 6 Effect of cropping system, Ansari_2015_Table 1_soil fertility",,2,2,2,1,2,2,11
89,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,"Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243",Plot,Quantitative,Experiment (research station),E/M,2004-2013,10,4,3,1,3,1, 5-10, 3-4,Yes,Yes,Soil degradation,India,South Asia,2,"ICAR Indian Institute of Pulses Research (ICAR-IIPR), Kanpur, India - Indo-Gangetic plain - lowland experiment",Asia,LMIC,26.50277497,80.27264631,No,,Experiment (research station),Researcher-led,Researcher-led,Rotation,Rotation,1,0,0,Rotation,"Reduced fertiliser (none, organic or recommended rate)",Fertilizer rates/type,,Grain / Mungbean,Rice-Wheat,Mungbean,0,0,0,0,1,0,0,0,0,0,0,,"120–60–40, 20-60-40",Synthetic - below threshold,irrigation,70,1.7,1.7,NA,NA,NA,NA,NA,142.8571429,2.428571429,2.428571429,NA,NA,NA,Win-Win,NA,NA,NA,NA,NA,NA,Yes: soil available phosphorus (nutrients) declines with increasing rice grain yield (but not legume grain yield),NA,NA,History of management (long-term use of legumes increased soil productivity and nutrients),NA,"High market price of pulse crops (chickpea, pigeon pea, and mung bean) over cereals (rice, wheat, and maize)",NA,"""Higher productivity of base crop in grain legume inclusive rotations was attributed to the increased availability of nutrients (N and P in
 particular) and higher SOC""",Figure 5 - yield; water productivity in text page 9; Table 3- plant height; Table 4 - nutrients; Figure 6-costs,,2,2,2,2,2,2,12
90,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,"Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243",Plot,Quantitative,Experiment (research station),E/M,2004-2013,10,4,3,1,3,1, 5-10, 3-4,Yes,Yes,Soil degradation,India,South Asia,2,"ICAR Indian Institute of Pulses Research (ICAR-IIPR), Kanpur, India - Indo-Gangetic plain - upland experiment",Asia,LMIC,26.50277497,80.27264631,No,,Experiment (research station),Researcher-led,Researcher-led,Rotation,Rotation,1,0,0,Rotation,"Reduced fertiliser (none, organic or recommended rate)",Fertilizer rates/type,,Grain / Mungbean,Maize-Wheat,Mungbean,0,0,0,0,1,0,0,0,0,0,0,,"120–60–40, 20-60-40",Synthetic - below threshold,irrigation,79,1.79,1.79,NA,NA,NA,NA,NA,70.83333333,1.708333333,2.416666667,1,NA,NA,Win-Mix,NA,NA,NA,NA,NA,NA,No,NA,NA,History of management (long-term use of legumes increased soil productivity and nutrients),NA,"High market price of pulse crops (chickpea, pigeon pea, and mung bean) over cereals (rice, wheat, and maize)",NA,"""Higher productivity of base crop in grain legume inclusive rotations was attributed to the increased availability of nutrients (N and P in
 particular) and higher SOC""",Figure 5 - yield; water productivity in text page 9; Table 3- plant height; Table 4 - nutrients; Figure 6-costs,,2,2,2,2,2,2,12
91,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,"Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243",Plot,Quantitative,Experiment (research station),E/M,2004-2013,10,4,3,1,3,1, 5-10, 3-4,Yes,Yes,Soil degradation,India,South Asia,2,"ICAR Indian Institute of Pulses Research (ICAR-IIPR), Kanpur, India - Indo-Gangetic plain - lowland experiment",Asia,LMIC,26.50277497,80.27264631,No,,Experiment (research station),Researcher-led,Researcher-led,Rotation,Rotation,1,0,0,Rotation,"Reduced fertiliser (none, organic or recommended rate)",Fertilizer rates/type,,Grain / Chickpea,Rice-Wheat,Chickpea,1,0,0,0,0,0,0,0,0,0,0,,"120–60–40, 20-60-40",Synthetic - below threshold,irrigation,16.66666667,1.166666667,1.166666667,NA,NA,NA,NA,NA,66.66666667,1.666666667,1.666666667,NA,NA,NA,Win-Win,NA,NA,NA,NA,NA,NA,Yes: soil available phosphorus (nutrients) declines with increasing rice grain yield (but not legume grain yield),NA,NA,History of management (long-term use of legumes increased soil productivity and nutrients),NA,"High market price of pulse crops (chickpea, pigeon pea, and mung bean) over cereals (rice, wheat, and maize)",NA,"""Higher productivity of base crop in grain legume inclusive rotations was attributed to the increased availability of nutrients (N and P in
 particular) and higher SOC""",Figure 5 - yield; water productivity in text page 9; Table 3- plant height; Table 4 - nutrients; Figure 6-costs,,2,2,2,2,2,2,12
92,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run,"Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243",Plot,Quantitative,Experiment (research station),E/M,2004-2013,10,4,3,1,3,1, 5-10, 3-4,Yes,Yes,Soil degradation,India,South Asia,2,"ICAR Indian Institute of Pulses Research (ICAR-IIPR), Kanpur, India - Indo-Gangetic plain - upland experiment",Asia,LMIC,26.50277497,80.27264631,No,,Experiment (research station),Researcher-led,Researcher-led,Rotation,Rotation,1,0,0,Rotation,"Reduced fertiliser (none, organic or recommended rate)",Fertilizer rates/type,,Grain / Chickpea,Maize-Wheat,Chickpea,1,0,0,0,0,0,0,0,0,0,0,,"120–60–40, 20-60-40",Synthetic - below threshold,irrigation,12.5,1.125,1.125,NA,NA,NA,NA,NA,16.66666667,1.166666667,1.333333333,1,NA,NA,Win-Mix,NA,NA,NA,NA,NA,NA,No,NA,NA,History of management (long-term use of legumes increased soil productivity and nutrients),NA,"High market price of pulse crops (chickpea, pigeon pea, and mung bean) over cereals (rice, wheat, and maize)",NA,"""Higher productivity of base crop in grain legume inclusive rotations was attributed to the increased availability of nutrients (N and P in
 particular) and higher SOC""",Figure 5 - yield; water productivity in text page 9; Table 3- plant height; Table 4 - nutrients; Figure 6-costs,,2,2,2,2,2,2,12
126,259,"Jat R.S., Choudhary R.L., Singh H.V., Meena M.K., Singh V.V., Rai P.K.",2021,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system","Jat, R. S., Choudhary, R. L., Singh, H. V., Meena, M. K., Singh, V. V., & Rai, P. K. (2021). Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system. Scientific Reports, 11(1). doi:10.1038/s41598-021-92801-z",Plot,Quantitative,Experiment (on farm),E/M,2016–2019,3,6,2,4,3,1, 2-4, 3-4,No,No,"Extreme weather (drought), climate change, nutritional security",India,South Asia,2,Bharatpur,Asia,LMIC,27.21551032,77.50299474,No,"""Sustainable intensification of crops and cropping systems, as one of the principles of conservation agriculture, hold a lot of potential to withstand climatic anomaly, price fluctuation, balanced food supply, natural resource degradation, and fertilizer and pesticide dependence. Conservation agriculture-based system intensification in the vulnerable semi-arid tropics provides opportunities to conserve and utilize the fatiguing natural resources more efficiently, increase resilience to anomalous climatic events, and to increase productivity and farmers’ profitability while minimizing production cost and energy use""",Experiment (on farm),Farmer-led + support by researchers,Farmer-led + researcher/extension,Intercropping: Vegetable-legume,Intercrop,1,0,0,Rotation,Conservation agriculture (reduced tillage + residue management),Conservation ag (residue + tillage),,Non-Grain / Clusterbean,Indian mustard (Brassica),Other,0,0,0,0,0,0,0,0,0,0,Clusterbean,Clusterbean,80-40-40,Synthetic - below threshold,irrigation,39.285714,1.39285714,1.39285714,NA,NA,NA,NA,NA,37.6452363,1.376452363,1.376452363,NA,NA,NA,Win-Win,NA,NA,NA,NA,NA,NA,NA,NA,NA,Conservation tillage,NA,Tillage practices,NA,NA,NA,,2,2,2,2,2,2,12
127,259,"Jat R.S., Choudhary R.L., Singh H.V., Meena M.K., Singh V.V., Rai P.K.",2021,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system","Jat, R. S., Choudhary, R. L., Singh, H. V., Meena, M. K., Singh, V. V., & Rai, P. K. (2021). Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system. Scientific Reports, 11(1). doi:10.1038/s41598-021-92801-z",Plot,Quantitative,Experiment (on farm),E/M,2016–2019,3,6,2,4,3,1, 2-4, 3-4,No,No,"Extreme weather (drought), climate change, nutritional security",India,South Asia,2,Bharatpur,Asia,LMIC,27.21551032,77.50299474,No,"""Sustainable intensification of crops and cropping systems, as one of the principles of conservation agriculture, hold a lot of potential to withstand climatic anomaly, price fluctuation, balanced food supply, natural resource degradation, and fertilizer and pesticide dependence. Conservation agriculture-based system intensification in the vulnerable semi-arid tropics provides opportunities to conserve and utilize the fatiguing natural resources more efficiently, increase resilience to anomalous climatic events, and to increase productivity and farmers’ profitability while minimizing production cost and energy use""",Experiment (on farm),Farmer-led + support by researchers,Farmer-led + researcher/extension,Intercropping: Vegetable-legume,Intercrop,1,0,0,Rotation,Conservation agriculture (reduced tillage + residue management),Conservation ag (residue + tillage),,Non-Grain / Mungbean,Indian mustard (Brassica),Mungbean,0,0,0,0,1,0,0,0,0,0,0,,80-40-40,Synthetic - below threshold,irrigation,10.526316,1.10526316,1.10526316,NA,NA,NA,NA,NA,43.609605,1.43609605,1.43609605,NA,NA,NA,Win-Win,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tillage practices,NA,Tillage practices,NA,NA,NA,,2,2,2,2,2,2,12
