"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Yield","Recoded_aspect_of_yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition_spp_occurrence_abundance","Biodiversity_structure_habitat","Biodiversity_functions_processes_soil_organic_carbon","Recoded_spect_of_function","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined_ecological_social_outcome"
271,506,"Ripoche A., Autfray P., Rabary B., Randriamanantsoa R., Blanchart E., Trap J., Sauvadet M., Becquer T., Letourmy P.",2021,"Increasing plant diversity promotes ecosystem functions in rainfed rice based short rotations in Malagasy highlands","Ripoche, A., Autfray, P., Rabary, B., Randriamanantsoa, R., Blanchart, E., Trap, J., . . . Letourmy, P. (2021). Increasing plant diversity promotes ecosystem functions in rainfed rice based short rotations in Malagasy highlands. Agriculture, Ecosystems & Environment, 320. doi:10.1016/j.agee.2021.107577","Plot","Experiment (research station)","Madagascar","Africa","LIC","No synthetic","rainfed",1.41350210970464,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.79591836734694,NA,NA,NA,NA,1.38461538461538,1.40196078431373,1,NA,1.14423223834988,"Predation rates",0.886792452830189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Lose"
272,506,"Ripoche A., Autfray P., Rabary B., Randriamanantsoa R., Blanchart E., Trap J., Sauvadet M., Becquer T., Letourmy P.",2021,"Increasing plant diversity promotes ecosystem functions in rainfed rice based short rotations in Malagasy highlands","Ripoche, A., Autfray, P., Rabary, B., Randriamanantsoa, R., Blanchart, E., Trap, J., . . . Letourmy, P. (2021). Increasing plant diversity promotes ecosystem functions in rainfed rice based short rotations in Malagasy highlands. Agriculture, Ecosystems & Environment, 320. doi:10.1016/j.agee.2021.107578","Plot","Experiment (research station)","Madagascar","Africa","LIC","No synthetic","rainfed",1.87341772151899,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.36734693877551,NA,NA,NA,NA,1.69230769230769,1.75490196078431,1,NA,1.38747135217723,"Predation rates",1.14465408805031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
290,733,"Shah TM, Tasawwar S, Bhat MA, Otterpohl R.",2021,"Intercropping in Rice Farming under the System of Rice Intensification-An Agroecological Strategy for Weed Control, Better Yield, Increased Returns, and Social-Ecological Sustainability","Shah, T. M., Tasawwar, S., Bhat, M. A., & Otterpohl, R. (2021). Intercropping in Rice Farming under the System of Rice Intensification-An Agroecological Strategy for Weed Control, Better Yield, Increased Returns, and Social-Ecological Sustainability. Agronomy-Basel, 11(5), 21. doi:10.3390/agronomy11051010","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.3188025477707,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.65291750503018,NA,NA,NA,NA,1.00427150974026,1.66669003175315,NA,NA,NA,NA,1.57197006893572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
291,732,"Shahzad M, Hussain M, Farooq M, Farooq S, Jabran K, Nawaz A.",2017,"Economic assessment of conventional and conservation tillage practices in different wheat-based cropping systems of Punjab, Pakistan.","Shahzad, M., Hussain, M., Farooq, M., Farooq, S., Jabran, K., & Nawaz, A. (2017). Economic assessment of conventional and conservation tillage practices in different wheat-based cropping systems of Punjab, Pakistan. Environmental Science and Pollution Research, 24(31), 24634-24643. doi:10.1007/s11356-017-0136-6","Plot","Experiment (research station)","Pakistan","Asia","LMIC","Synthetic - below threshold","irrigation",0.99673758509375,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.675085336836,1.48954225471808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Win"
299,542,"Sharma N.K., Singh R.J., Mandal D., Kumar A., Alam N.M., Keesstra S.",2017,"Increasing farmer's income and reducing soil erosion using intercropping in rainfed maize-wheat rotation of Himalaya, India","Sharma, N. K., Singh, R. J., Mandal, D., Kumar, A., Alam, N. M., & Keesstra, S. (2017). Increasing farmer’s income and reducing soil erosion using intercropping in rainfed maize-wheat rotation of Himalaya, India. Agriculture, Ecosystems & Environment, 247, 43-53. doi:10.1016/j.agee.2017.06.026","Plot","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","rainfed",1.13,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,1.26,NA,NA,1.43,1.10397054334554,NA,NA,NA,1.42844550701437,"Carbon",1.17194941911361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
347,622,"Tonitto C., Ricker-Gilbert J.E.",2016,"Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability","Tonitto, C., & Ricker-Gilbert, J. E. (2016). Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability. Agronomy for Sustainable Development, 36(1), 1-19. doi:10.1007/s13593-015-0336-8","Farm","Review (meta-analysis) of experiments","Burkina Faso","Africa","LIC","Unknown","rainfed",0.4375,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Win"
348,622,"Tonitto C., Ricker-Gilbert J.E.",2016,"Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability","Tonitto, C., & Ricker-Gilbert, J. E. (2016). Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability. Agronomy for Sustainable Development, 36(1), 1-19. doi:10.1007/s13593-015-0336-9","Farm","Review (meta-analysis) of experiments","Ethiopia","Africa","LIC","Unknown","rainfed",0.67948717948718,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35616438356164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Win"
349,622,"Tonitto C., Ricker-Gilbert J.E.",2016,"Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability","Tonitto, C., & Ricker-Gilbert, J. E. (2016). Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability. Agronomy for Sustainable Development, 36(1), 1-19. doi:10.1007/s13593-015-0336-10","Farm","Review (meta-analysis) of experiments","Zimbabwe","Africa","LMIC","Unknown","rainfed",0.504310344827586,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Win"
350,622,"Tonitto C., Ricker-Gilbert J.E.",2016,"Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability","Tonitto, C., & Ricker-Gilbert, J. E. (2016). Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability. Agronomy for Sustainable Development, 36(1), 1-19. doi:10.1007/s13593-015-0336-11","Farm","Review (meta-analysis) of experiments","Burkina Faso","Africa","LIC","Unknown","rainfed",0.611111111111111,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Lose"
351,622,"Tonitto C., Ricker-Gilbert J.E.",2016,"Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability","Tonitto, C., & Ricker-Gilbert, J. E. (2016). Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability. Agronomy for Sustainable Development, 36(1), 1-19. doi:10.1007/s13593-015-0336-12","Farm","Review (meta-analysis) of experiments","Ethiopia","Africa","LIC","Unknown","rainfed",0.615384615384615,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821917808219178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Lose"
352,622,"Tonitto C., Ricker-Gilbert J.E.",2016,"Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability","Tonitto, C., & Ricker-Gilbert, J. E. (2016). Nutrient management in African sorghum cropping systems: applying meta-analysis to assess yield and profitability. Agronomy for Sustainable Development, 36(1), 1-19. doi:10.1007/s13593-015-0336-13","Farm","Review (meta-analysis) of experiments","Zimbabwe","Africa","LMIC","Unknown","rainfed",0.603448275862069,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Win"
362,671,"Xing H., Liu D.L., Li G., Wang B., Anwar M.R., Crean J., Lines-Kelly R., Yu Q.",2017,"Incorporating grain legumes in cereal-based cropping systems to improve profitability in southern New South Wales, Australia","Xing, H., Liu, D. L., Li, G., Wang, B., Anwar, M. R., Crean, J., . . . Yu, Q. (2017). Incorporating grain legumes in cereal-based cropping systems to improve profitability in southern New South Wales, Australia. Agricultural Systems, 154, 112-123. doi:10.1016/j.agsy.2017.03.010","Plot","Experiment (on farm)","Australia","Australia","HIC","Synthetic - below threshold","rainfed",1.6507051,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.234022722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
363,671,"Xing H., Liu D.L., Li G., Wang B., Anwar M.R., Crean J., Lines-Kelly R., Yu Q.",2017,"Incorporating grain legumes in cereal-based cropping systems to improve profitability in southern New South Wales, Australia","Xing, H., Liu, D. L., Li, G., Wang, B., Anwar, M. R., Crean, J., . . . Yu, Q. (2017). Incorporating grain legumes in cereal-based cropping systems to improve profitability in southern New South Wales, Australia. Agricultural Systems, 154, 112-123. doi:10.1016/j.agsy.2017.03.011","Plot","Experiment (on farm)","Australia","Australia","HIC","Synthetic - below threshold","rainfed",1.5460772,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.170261858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
364,673,"Yadav M.R., Parihar C.M., Jat S.L., Singh A.K., Kumar R., Yadav R.K., Kuri B.R., Parihar M.D., Yadav B., Verma A.P., Jat M.L.",2017,"Long term effect of legume intensified crop rotations and tillage practices on productivity and profitability of maize vis-a-vis soil fertility in North-Western Indo-Gangetic Plains of India","Yadav, M. R., Parihar, C. M., Jat, S. L., Singh, A. K., Kumar, R., Yadav, R. K., . . . Jat, M. L. (2017). Long term effect of legume intensified crop rotations and tillage practices on productivity and profitability of maize vis-a-vis soil fertility in North-Western Indo-Gangetic Plains of India. Legume Research, 40(2), 282-290. doi:10.18805/1r.v0i0.7583","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.12441717791411,"Non_legume_yield_only",NA,NA,NA,NA,NA,1.10869565217391,NA,NA,NA,NA,NA,NA,1.1790585975024,NA,NA,NA,1.06490299823633,"Carbon",1.20843185726569,NA,NA,NA,NA,1.06666666666667,NA,NA,NA,NA,NA,NA,"Win-Mix"
370,710,"Zentner RP, Wall DD, Nagy CN, et al",2002,"Economics of crop diversification and soil tillage opportunities in the Canadian prairies","Zentner, R. P., Wall, D. D., Nagy, C. N., Smith, E. G., Young, D. L., Miller, P. R., . . . Derksen, D. A. (2002). Economics of crop diversification and soil tillage opportunities in the Canadian prairies. Agronomy Journal, 94(2), 216-230. doi:10.2134/agronj2002.0216","Farm","Experiment (on farm)","Canada","North America","HIC","Unknown","rainfed",1.14307495341999,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63283475783476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
371,710,"Zentner RP, Wall DD, Nagy CN, et al",2002,"Economics of crop diversification and soil tillage opportunities in the Canadian prairies","Zentner, R. P., Wall, D. D., Nagy, C. N., Smith, E. G., Young, D. L., Miller, P. R., . . . Derksen, D. A. (2002). Economics of crop diversification and soil tillage opportunities in the Canadian prairies. Agronomy Journal, 94(2), 216-230. doi:10.2134/agronj2002.0217","Farm","Experiment (on farm)","Canada","North America","HIC","Unknown","rainfed",1.15808914087936,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07478632478632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
372,710,"Zentner RP, Wall DD, Nagy CN, et al",2002,"Economics of crop diversification and soil tillage opportunities in the Canadian prairies","Zentner, R. P., Wall, D. D., Nagy, C. N., Smith, E. G., Young, D. L., Miller, P. R., . . . Derksen, D. A. (2002). Economics of crop diversification and soil tillage opportunities in the Canadian prairies. Agronomy Journal, 94(2), 216-230. doi:10.2134/agronj2002.0218","Farm","Experiment (on farm)","Canada","North America","HIC","Unknown","rainfed",1.12865918413087,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3974358974359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
373,710,"Zentner RP, Wall DD, Nagy CN, et al",2002,"Economics of crop diversification and soil tillage opportunities in the Canadian prairies","Zentner, R. P., Wall, D. D., Nagy, C. N., Smith, E. G., Young, D. L., Miller, P. R., . . . Derksen, D. A. (2002). Economics of crop diversification and soil tillage opportunities in the Canadian prairies. Agronomy Journal, 94(2), 216-230. doi:10.2134/agronj2002.0219","Farm","Experiment (on farm)","Canada","North America","HIC","Unknown","rainfed",0.845922715139257,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22169059011164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lose-Win"
374,709,"Zhang X, Chen T, Qi YK, et al",2022,"Optimization of Rice-Based Double-Cropping System with Conservation Practice Mitigates Carbon Emission While Ensuring Profitability","Zhang, X., Chen, T., Qi, Y. K., Yang, R. P., Deng, A. X., Wang, T. S., . . . Zhang, W. J. (2022). Optimization of Rice-Based Double-Cropping System with Conservation Practice Mitigates Carbon Emission While Ensuring Profitability. Agronomy-Basel, 12(4), 13. doi:10.3390/agronomy12040924","Plot","Experiment (research station)","China","Asia","UMIC","Synthetic - below threshold","rainfed",1.03451475564936,"Non_legume_yield_only",NA,NA,NA,1.03535353535354,NA,0.581253804017042,NA,NA,NA,NA,NA,NA,NA,1.18344472579245,NA,NA,0.916666666666667,"Carbon",4.51338582677165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
